Sex,School Code,Playing Years,Playing Often,Playing Hours,Playing Games,Parent Revenue,Father Education,Mother Education,Grade,PCA1,PCA2,Grade Category,Cluster
0.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.25,0.6666666666666666,0.5,72.5,2.860785996738727,1.9097906990581563,Medium,2
1.0,0.7000000000000001,0.25,0.2,0.8,0.5,0.25,0.5,0.5,55.0,3.067781301028763,0.3682032551271135,Low,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,96.0,3.7160792702671825,-2.675577903843486,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,72.0,3.631832990760544,-2.6406409577883183,Medium,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,80.0,3.519472690288854,-2.848348859920662,Medium,0
0.0,0.7000000000000001,0.75,0.4,0.2,0.5,0.75,0.8333333333333333,0.6666666666666666,80.0,3.0113602788599643,0.9115461052044642,Medium,2
0.0,0.7000000000000001,0.5,1.0,0.2,0.5,0.5,0.6666666666666666,1.0,100.0,2.809720537708907,2.6469595057332116,High,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,75.0,3.5596972475537996,-2.9390547356155823,Medium,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.5,0.6666666666666666,94.5,3.5004361461025963,-2.5870713079027388,High,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.16666666666666666,60.0,3.5664208377708784,-2.8848536587519584,Low,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.6666666666666666,90.0,3.6280358257837966,-2.7871157631229915,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,50.0,3.6037189697954926,-2.883285805975829,Low,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.6666666666666666,75.0,3.6689287051158734,-2.656945200013073,Medium,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,60.0,3.5565684046441843,-2.8646531021454162,Low,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,80.0,3.584682425609236,-2.622008253957906,Medium,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,50.0,3.5603655696209318,-2.718178296810743,Low,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.3333333333333333,85.0,3.6917624142788776,-2.7717479466963235,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,89.0,3.543789546277158,-2.7521788170678243,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,85.0,3.519472690288854,-2.848348859920662,High,0
0.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.25,0.5,0.3333333333333333,80.0,2.782594985382036,1.7780522831721086,Medium,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.5,95.0,3.553641979403852,-2.772379373674367,High,0
1.0,0.7000000000000001,0.25,0.2,0.2,0.5,1.0,0.6666666666666666,0.6666666666666666,70.0,3.145127502443093,-0.6996989505426559,Medium,1
0.0,0.7000000000000001,0.75,0.2,0.6000000000000001,0.5,0.75,0.3333333333333333,0.5,65.0,2.803706445139574,0.8217362346490953,Medium,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,45.0,3.6037189697954926,-2.883285805975829,Low,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.8333333333333333,60.0,3.662873436965927,-2.4902698380718578,Low,0
1.0,0.7000000000000001,0.75,0.8,0.8,0.5,0.25,0.3333333333333333,0.5,85.0,2.505575561536543,3.409584834861448,High,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.5,0.5,75.6,3.4693956998972126,-2.7374424276191993,Medium,0
1.0,0.7000000000000001,0.5,0.2,0.6000000000000001,0.5,0.75,0.8333333333333333,0.8333333333333333,79.8,3.0703083940532103,0.7410602276501068,Medium,1
1.0,0.7000000000000001,0.5,1.0,0.4,0.5,0.5,0.3333333333333333,0.6666666666666666,70.0,2.566244995893391,2.892701460671721,Medium,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,88.0,3.5596972475537996,-2.9390547356155823,High,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,74.0,3.472322125137546,-2.829716156090249,Medium,0
1.0,0.7000000000000001,0.5,1.0,0.2,0.5,0.75,0.6666666666666666,0.6666666666666666,80.0,2.6540068370626564,2.6043591127659553,Medium,1
0.0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.5,0.5,0.5,0.3333333333333333,60.0,2.798076931824152,1.28979398060733,Low,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,75.0,3.4815062361971068,-3.07079315150163,Medium,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.6666666666666666,85.0,3.6720575480254896,-2.731346833483239,High,0
1.0,0.7000000000000001,0.75,0.2,0.6000000000000001,0.5,0.5,0.8333333333333333,0.8333333333333333,79.0,3.0852276266916743,1.1804466834759424,Medium,1
1.0,0.7000000000000001,0.75,0.2,0.8,0.5,0.5,1.0,0.6666666666666666,90.0,3.0111153836258513,1.5950632801098408,High,1
0.0,0.7000000000000001,0.5,0.8,0.6000000000000001,0.5,0.5,0.6666666666666666,0.5,87.0,2.6657932924836,2.5725174516045106,High,2
1.0,0.7000000000000001,0.25,0.2,0.2,0.5,0.25,0.8333333333333333,0.3333333333333333,55.0,3.3735494849747063,-0.9006798315609954,Low,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.5,0.6666666666666666,98.0,3.5035649890122116,-2.6614729413729044,High,0
1.0,0.7000000000000001,0.25,0.8,0.2,0.5,0.5,0.8333333333333333,0.6666666666666666,80.0,2.9781118601838905,1.4346997925988436,Medium,1
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,67.0,3.6446118491275703,-2.7531152428659107,Medium,0
1.0,0.7000000000000001,0.5,0.2,0.8,0.5,0.5,0.6666666666666666,0.5,75.0,2.958229696895641,0.9332325327030357,Medium,1
1.0,0.7000000000000001,0.25,0.2,0.2,0.5,0.5,0.3333333333333333,0.5,75.0,3.191407327857987,-0.9570801881787916,Medium,1
1.0,0.7000000000000001,0.75,0.6000000000000001,0.4,0.5,0.25,0.3333333333333333,0.5,90.0,2.800014888426305,1.8237826265098755,High,1
0.0,0.7000000000000001,0.5,0.4,0.4,0.5,0.5,0.6666666666666666,0.5,67.5,3.0027779176855685,0.7053644946226836,Medium,2
1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,100.0,4.7431709763656675,-2.544590649819077,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,80.0,4.780469108390281,-2.543022797042948,Medium,0
1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,4.933722288194049,-2.2051443318006863,High,0
0.0,0.8,0.25,1.0,0.2,0.5,0.0,0.6666666666666666,0.5,100.0,3.9251758348618226,2.0423458058586945,High,2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,4.936851131103663,-2.279545965270852,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.5,85.0,4.790321541516975,-2.56322335364949,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,100.0,4.89282940886197,-2.3353148949106046,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,100.0,4.858660119746973,-2.4112843811569,High,0
1.0,0.8,1.0,1.0,0.6000000000000001,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,3.658496799434336,4.617059853585092,High,1
1.0,0.8,0.5,0.8,0.4,0.5,0.0,0.8333333333333333,0.8333333333333333,90.0,4.007625543867934,2.5174279947119524,High,1
0.0,0.8,0.5,0.8,0.4,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,4.010754386777548,2.4430263612417873,High,2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,100.0,4.746299819275282,-2.618992283289243,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.5,100.0,4.790321541516975,-2.56322335364949,High,0
0.0,0.8,0.5,1.0,0.4,0.5,0.0,1.0,1.0,100.0,3.9624354236295103,3.2909326789985283,High,2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,85.0,4.858660119746973,-2.4112843811569,High,0
1.0,0.8,0.75,1.0,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,3.89575319868755,3.27310214522321,High,1
1.0,0.8,1.0,0.8,0.6000000000000001,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,3.7850067739390605,3.9008919517143976,High,1
1.0,0.8,0.5,1.0,0.2,0.5,0.0,0.8333333333333333,0.6666666666666666,80.0,3.9309109564407256,2.7228092570959124,Medium,1
1.0,0.8,1.0,0.4,0.4,0.5,0.0,1.0,0.8333333333333333,100.0,4.166013121382723,2.089507924372324,High,1
1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,4.699149254123973,-2.6003595794588303,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,100.0,4.736447386148586,-2.598791726682701,High,0
1.0,0.8,0.25,0.8,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,4.160917266928625,1.6082874395905096,High,1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,90.0,4.858660119746973,-2.4112843811569,High,0
0.0,0.8,0.25,1.0,0.2,0.5,0.0,0.6666666666666666,0.6666666666666666,100.0,3.9593451239768216,2.11831529210499,High,2
0.0,0.8,0.5,0.4,0.2,0.5,0.0,0.8333333333333333,0.6666666666666666,80.0,4.313569722864515,0.49990391801366485,Medium,2
0.0,0.8,0.25,0.2,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,4.543576033352415,-0.6146178994917375,High,0
1.0,0.8,1.0,0.2,0.4,0.5,0.0,0.5,0.5,60.0,4.092119350932371,1.0540942610897828,Low,1
1.0,0.8,0.25,0.6000000000000001,0.2,0.5,0.0,0.6666666666666666,0.6666666666666666,100.0,4.209236230076658,0.7603811218337677,High,1
0.0,0.8,0.5,1.0,0.2,0.5,0.0,0.5,0.5,60.0,3.811827065751955,2.4609002780999454,Low,2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,100.0,4.780469108390281,-2.543022797042948,High,0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.6666666666666666,100.0,4.824490830631974,-2.487253867403195,High,0
0.0,0.8,0.75,0.8,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,4.025392016101889,2.482532609882351,High,2
1.0,0.8,0.75,1.0,0.6000000000000001,0.5,0.0,0.8333333333333333,0.8333333333333333,85.0,3.7278238463025124,4.142736451704087,High,1
1.0,0.8,0.75,0.2,0.4,0.5,0.0,0.8333333333333333,0.8333333333333333,70.0,4.317828420513933,0.8432476909808733,Medium,1
1.0,0.8,0.25,0.2,0.8,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,4.288553161865246,0.7642351936997462,High,1
1.0,0.8,0.5,0.6000000000000001,0.4,0.5,0.0,1.0,1.0,98.5,4.212326529729348,1.932998508727307,High,1
1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,100.0,4.855531276837358,-2.336882747686734,High,0
1.0,0.8,1.0,0.2,0.4,0.5,0.0,0.8333333333333333,0.6666666666666666,100.0,4.214332084530757,1.2416016066155837,High,1
1.0,0.8,1.0,1.0,1.0,0.5,0.0,0.8333333333333333,1.0,100.0,3.5247367361642965,5.562663646312265,High,1
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,80.0,5.59212010799346,-2.3056568520769076,Medium,0
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,84.0,5.557950818878461,-2.3816263383232026,High,0
0.0,0.9,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,95.33,5.6763663875001,-2.3405937981320752,High,0
0.0,0.9,1.0,0.6000000000000001,0.2,0.5,0.5,0.6666666666666666,0.3333333333333333,87.0,4.747696353754926,2.1943766664800615,High,2
0.0,0.9,0.25,1.0,0.2,0.5,1.0,0.6666666666666666,0.3333333333333333,90.0,4.534164986336726,2.2736161566887745,High,2
0.0,0.9,0.25,1.0,0.2,0.5,0.25,0.5,0.6666666666666666,45.0,4.811220680844946,2.264975361376111,Low,2
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,90.0,5.523781529763462,-2.4575958245694975,High,0
0.0,0.9,1.0,0.6000000000000001,0.2,0.5,0.25,0.5,0.6666666666666666,65.0,4.85625948924987,2.255609763277733,Medium,2
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.3333333333333333,100.0,5.567803252005155,-2.4018268949297448,High,0
0.0,0.9,0.25,1.0,0.2,0.5,0.75,1.0,0.8333333333333333,98.0,4.808962577671747,2.5781255286519986,High,2
0.0,0.9,0.0,0.0,0.0,0.0,0.25,0.5,0.16666666666666666,63.0,5.52983679791341,-2.624271186510713,Medium,0
0.0,0.9,0.25,0.6000000000000001,0.2,0.5,0.5,0.5,0.5,70.0,4.945825061232758,0.7916070174435941,Medium,2
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,75.0,5.548098385751765,-2.3614257817166604,Medium,0
0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.8333333333333333,80.0,5.457796838095182,-2.159813473720278,Medium,0
0.0,0.9,0.0,0.0,0.0,0.0,0.75,0.5,0.5,62.0,5.429682817130128,-2.402458321907788,Medium,0
0.0,0.9,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,80.0,5.4395352502568235,-2.4226588785143304,Medium,0
0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,67.0,5.59212010799346,-2.3056568520769076,Medium,0
1.0,0.9,0.5,1.0,0.4,0.5,1.0,0.5,0.5,72.5,4.367891987239724,3.2773589018869256,Medium,1
1.0,0.9,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.5,46.5,5.551024810992099,-2.4536995101877097,Low,0
1.0,0.9,0.75,1.0,0.6000000000000001,0.5,0.25,0.5,0.6666666666666666,80.0,4.501508391813945,4.15765810508916,Medium,1
1.0,0.9,0.75,0.6000000000000001,0.6000000000000001,0.5,0.75,0.8333333333333333,0.8333333333333333,90.0,4.708248515408504,2.982703538983908,High,1
1.0,0.9,0.75,1.0,1.0,0.5,0.75,0.8333333333333333,0.6666666666666666,90.0,4.253129924899016,5.208704162959879,High,1
1.0,0.9,1.0,0.2,0.4,0.5,0.75,0.6666666666666666,0.3333333333333333,63.0,4.829376504155607,1.3061965955044466,Medium,1
1.0,0.9,0.75,0.8,0.2,0.5,0.75,0.5,0.5,70.0,4.593285870575429,2.5657603026016282,Medium,1
1.0,0.9,0.75,1.0,0.4,0.5,0.25,0.6666666666666666,0.5,77.0,4.59532550113316,3.702640395242181,Medium,1
1.0,0.9,0.75,0.8,0.6000000000000001,0.5,0.5,0.5,0.6666666666666666,96.0,4.543772086812031,3.4764271492736345,High,1
1.0,0.9,0.25,0.4,0.6000000000000001,0.5,0.5,0.8333333333333333,0.6666666666666666,70.0,5.023489574041219,1.2069824010497463,Medium,1
1.0,0.9,0.5,0.6000000000000001,0.2,0.5,0.5,0.8333333333333333,0.8333333333333333,62.0,5.029751194168354,1.6038088845668588,Medium,1
1.0,0.9,1.0,0.8,0.6000000000000001,0.5,0.25,0.8333333333333333,0.3333333333333333,50.0,4.578396185703885,3.875412491886385,Low,1
1.0,0.9,1.0,0.6000000000000001,0.4,0.5,0.75,0.8333333333333333,0.8333333333333333,76.0,4.722886144732846,3.0222097876244716,Medium,1
0.0,0.9,0.0,0.0,0.0,0.0,0.25,0.5,0.5,91.0,5.5981753761434065,-2.472332214018123,High,0
1.0,0.9,0.5,0.4,0.4,0.5,0.5,0.6666666666666666,0.3333333333333333,92.0,4.925766902893872,1.0387807475579667,High,1
1.0,1.0,0.25,1.0,0.2,0.5,0.25,0.3333333333333333,0.6666666666666666,75.0,5.744213674310097,2.4511001180622287,Medium,1
1.0,1.0,0.5,1.0,0.6000000000000001,0.5,0.5,0.16666666666666666,0.3333333333333333,95.5,5.310350695078555,3.622286870346935,High,1
0.0,1.0,0.25,0.8,0.2,0.5,0.75,0.6666666666666666,0.3333333333333333,50.0,5.7250647989645485,1.6900033616186185,Low,2
0.0,1.0,0.25,1.0,0.2,0.5,0.25,0.3333333333333333,0.3333333333333333,75.5,5.679003938989713,2.2247595120994728,Medium,2
0.0,1.0,1.0,0.2,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,80.0,5.965233763418316,1.5162890413274095,Medium,2
0.0,1.0,0.5,0.8,0.2,0.5,0.5,0.6666666666666666,0.5,80.0,5.774153320718011,2.2053593036907495,Medium,2
0.0,1.0,0.25,1.0,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,85.0,5.667175006003942,2.9579904431671746,High,2
1.0,1.0,1.0,0.2,0.2,0.5,0.25,0.3333333333333333,0.3333333333333333,65.0,5.973933853494473,0.8574597437298728,Medium,1
1.0,1.0,1.0,0.2,0.6000000000000001,0.5,0.75,0.6666666666666666,0.8333333333333333,90.0,5.828063253924543,2.1364142603394765,High,1
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,70.0,6.425734077023228,-2.4218421875998404,Medium,0
0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,0.3333333333333333,90.0,6.375657086631587,-2.310935755298378,High,0
1.0,1.0,1.0,0.2,0.6000000000000001,0.5,0.5,0.6666666666666666,0.5,85.0,5.843970955201184,1.949538341791719,High,1
0.0,1.0,1.0,0.2,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,80.0,5.556957712127374,2.5572636692766313,Medium,2
0.0,1.0,0.75,0.6000000000000001,0.4,0.5,0.25,0.3333333333333333,0.5,85.0,5.743574407185295,2.251857151606825,High,2
0.0,1.0,0.75,0.6000000000000001,0.4,0.5,0.5,0.6666666666666666,0.3333333333333333,85.0,5.7132022830470435,2.322362470695202,High,2
0.0,1.0,0.25,0.6000000000000001,0.2,0.5,0.25,0.3333333333333333,0.6666666666666666,65.0,6.000362466229162,0.9443626808506753,Medium,2
1.0,1.0,1.0,0.2,0.4,0.5,0.25,0.5,0.3333333333333333,65.0,5.933990899543649,1.3480458266100648,Medium,1
0.0,1.0,1.0,0.2,0.8,0.5,0.25,0.3333333333333333,0.3333333333333333,60.5,5.725168667826533,2.087509569981025,Medium,2
1.0,1.0,0.5,0.2,0.4,0.5,0.5,0.5,0.5,63.0,6.02256800288836,0.5103054551495205,Medium,1
1.0,1.0,1.0,0.2,0.6000000000000001,0.5,0.5,0.5,0.3333333333333333,55.0,5.76577994384449,1.8177999259056712,Low,1
1.0,0.7000000000000001,1.0,0.2,1.0,0.5,0.25,0.3333333333333333,0.5,66.0,2.7318137619900247,2.1702216843708095,Medium,1
1.0,0.7000000000000001,0.25,0.8,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,85.0,2.9340901379421975,1.3789308629590904,High,1
1.0,0.7000000000000001,0.25,0.6000000000000001,0.4,0.5,0.5,0.5,0.6666666666666666,97.0,2.93261371401271,1.0418111846890845,High,1
0.0,0.7000000000000001,0.5,0.4,0.2,0.5,0.75,0.5,0.6666666666666666,85.0,2.992643881244754,0.3256848440439555,High,2
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,82.2,3.584682425609236,-2.622008253957906,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.8333333333333333,0.5,75.0,3.5574391443805986,-2.6259045683396938,Medium,0
0.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.25,0.8333333333333333,0.3333333333333333,81.0,2.870638429865422,1.8895901424516142,High,2
0.0,0.7000000000000001,1.0,0.2,0.4,0.5,0.75,0.5,0.6666666666666666,83.5,2.8965350858206085,0.9929808991757074,High,2
1.0,0.7000000000000001,1.0,0.2,0.4,0.5,1.0,0.5,0.5,70.0,2.774990674289355,1.0263499924547457,Medium,1
1.0,0.7000000000000001,0.5,0.8,0.4,0.5,0.5,0.5,0.16666666666666666,80.0,2.6342688252948134,2.0043940297018965,Medium,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,65.0,3.5475867112539046,-2.6057040117331516,Medium,0
1.0,0.7000000000000001,1.0,0.2,0.6000000000000001,0.5,0.5,0.6666666666666666,0.5,75.0,2.903540279351809,1.4470621832246024,Medium,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.5,75.0,3.553641979403852,-2.772379373674367,Medium,0
0.0,0.7000000000000001,0.5,0.8,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,65.0,2.8678919339836355,1.7788526313699276,Medium,2
1.0,0.30000000000000004,0.5,1.0,0.2,0.5,0.5,0.6666666666666666,0.5,60.0,-1.2164904070115368,1.82348446904167,Low,1
0.0,0.30000000000000004,0.25,0.8,0.4,0.5,0.25,0.3333333333333333,0.3333333333333333,60.5,-1.1394556730132845,0.7709643934792796,Medium,2
0.0,0.30000000000000004,1.0,0.8,0.4,0.5,0.5,0.5,0.5,55.3,-1.3534920817677594,2.3606099610635045,Low,2
1.0,0.30000000000000004,1.0,1.0,0.6000000000000001,0.5,0.75,1.0,0.6666666666666666,70.0,-1.485107399041179,3.8642098708655226,Medium,1
1.0,0.30000000000000004,0.75,0.8,0.6000000000000001,0.5,0.25,0.5,0.5,55.0,-1.287012274495078,2.3605683998379385,Low,1
1.0,0.30000000000000004,1.0,0.6000000000000001,0.8,0.5,0.5,0.5,0.3333333333333333,70.0,-1.4322095916726845,2.5125085128975595,Medium,1
1.0,0.30000000000000004,0.75,0.2,0.8,0.5,0.75,0.5,0.6666666666666666,60.0,-1.1257702970717012,0.7927252258229265,Low,1
0.0,0.30000000000000004,0.25,1.0,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,60.0,-1.3502119270246489,1.5220692414051387,Low,2
1.0,0.30000000000000004,1.0,0.4,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,60.0,-1.4457965519020664,2.5087395585099834,Low,1
1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,70.0,-0.44825210932828785,-3.499684367513071,Medium,0
1.0,0.30000000000000004,1.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.8333333333333333,60.0,-1.2431347037737894,2.5148351526459427,Low,1
0.0,0.30000000000000004,0.75,1.0,0.2,0.5,0.25,0.6666666666666666,0.6666666666666666,55.5,-1.1642730423484595,2.264438777643636,Low,2
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,70.0,-0.28874124370528964,-3.310609169211141,Medium,0
0.0,0.30000000000000004,1.0,1.0,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,65.0,-1.3977322766249247,3.754871291340189,Medium,2
1.0,0.30000000000000004,0.5,0.8,0.2,0.5,0.5,0.6666666666666666,0.5,78.0,-1.0899804325068119,1.107316567170976,Medium,1
0.0,0.30000000000000004,1.0,0.2,0.4,0.5,0.25,0.6666666666666666,0.6666666666666666,61.0,-0.8115248673902533,0.30890772528230315,Medium,2
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.8333333333333333,70.5,-0.2105502323485977,-3.1788707533250933,Medium,0
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.6666666666666666,72.0,-0.24471952146359577,-3.2548402395713882,Medium,0
0.0,0.30000000000000004,0.25,0.2,0.2,0.5,0.5,1.0,0.5,92.5,-0.5499511747314596,-1.4783743145127684,High,2
1.0,0.30000000000000004,0.5,1.0,0.2,0.5,0.25,0.5,0.6666666666666666,65.0,-1.1420965606315918,1.8087480795930464,Medium,1
1.0,0.30000000000000004,0.25,0.2,0.6000000000000001,0.5,0.75,1.0,0.6666666666666666,64.0,-0.771086360417752,-0.4234319422602608,Medium,1
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.5,85.0,-0.19464253107195528,-3.3657466718728504,High,0
1.0,0.30000000000000004,0.25,1.0,0.4,0.5,0.75,1.0,0.8333333333333333,79.0,-1.1589922931291352,2.0823919982283705,Medium,1
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,86.0,-0.2728335424286463,-3.4974850877588985,High,0
1.0,0.7000000000000001,0.25,0.2,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,88.0,2.8897179122029124,0.8581579110292612,High,1
1.0,0.7000000000000001,1.0,0.2,0.4,0.5,1.0,0.5,0.6666666666666666,70.0,2.809159963404354,1.102319478701041,Medium,1
1.0,0.7000000000000001,0.75,0.2,0.8,0.5,0.5,0.3333333333333333,0.3333333333333333,89.0,2.7666899164290815,1.220048589058238,High,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.5,90.0,3.6819099811521836,-2.7515473900897813,High,0
1.0,0.7000000000000001,1.0,0.2,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,70.0,2.6976444728750266,2.094252198124514,Medium,1
1.0,0.7000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,0.5,0.5,0.5,75.0,2.606498608100666,2.8236290573262375,Medium,1
1.0,0.7000000000000001,0.75,0.8,0.6000000000000001,0.5,0.25,0.6666666666666666,0.6666666666666666,40.0,2.7117529713274466,3.1622750271468094,Low,1
1.0,0.1,0.5,0.2,0.6000000000000001,0.5,0.25,0.3333333333333333,0.16666666666666666,55.0,-2.9108027218173333,-0.8049507154989008,Low,1
1.0,0.1,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.16666666666666666,45.0,-2.3584622361695633,-3.9455749055259446,Low,0
1.0,0.1,0.25,0.8,0.2,0.5,0.5,0.6666666666666666,0.5,87.0,-2.9809405028715523,0.29800905957856205,High,1
1.0,0.1,1.0,0.2,1.0,0.5,0.5,0.6666666666666666,0.5,82.0,-3.145250424731978,1.311744172571248,High,1
0.0,0.4,0.25,1.0,0.4,0.5,0.75,0.6666666666666666,0.5,100.0,-0.33210191431644454,1.912005585841814,High,2
1.0,0.4,1.0,0.4,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,100.0,0.03869827049774521,0.8670891062935961,High,1
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5471308284976804,-3.739944672009962,High,0
1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8333333333333333,0.6666666666666666,60.0,-3.2725253197292252,-3.647977818613172,Low,0
